,year,tag_name,views,related topic1,view of topic1,related topic2,view of topic2,related topic3,view of topic3
8490,2013,Antarctica,0,Youth,0,Finance,0,Exploration,0
8491,2013,Anthropocene,0,Youth,0,Finance,0,Exploration,0
8492,2013,Anthropology,3868993,Business,1620665,Culture,1620665,Sanitation,1620665
8493,2013,Ants,3685655,Plants,3685655,Science,3685655,Ecology,3685655
8494,2013,Apes,0,Youth,0,Finance,0,Exploration,0
8495,2013,Archaeology,0,Youth,0,Finance,0,Exploration,0
8496,2013,Architecture,11115338,Design,8679925,Infrastructure,4227451,Cities,2826722
8497,2013,Art,28330719,AI,12597111,Performance,11434495,Performance art,11434495
8498,2013,Arts,0,Youth,0,Finance,0,Exploration,0
8499,2013,Asia,0,Youth,0,Finance,0,Exploration,0
8500,2013,Asteroid,0,Youth,0,Finance,0,Exploration,0
8501,2013,Astrobiology,0,Youth,0,Finance,0,Exploration,0
8502,2013,Astronomy,2793223,Space,2793223,Technology,1500807,Physics,1292416
8503,2013,Atheism,0,Youth,0,Finance,0,Exploration,0
8504,2013,Augmented reality,0,Youth,0,Finance,0,Exploration,0
8505,2013,Autism,0,Youth,0,Finance,0,Exploration,0
8506,2013,Autism spectrum disorder,0,Youth,0,Finance,0,Exploration,0
8507,2013,Bacteria,1190251,Youth,1190251,Pollution,1190251,Microbes,1190251
8508,2013,Beauty,2982018,Photography,2982018,Microbiology,1771676,Science,1771676
8509,2013,Bees,2393275,Diversity,2393275,Animals,2393275,Conservation,2393275
8510,2013,Behavioral economics,7598995,Economics,7598995,Psychology,6298611,Neuroscience,3339857
8511,2013,Best of the Web,0,Youth,0,Finance,0,Exploration,0
8512,2013,Big bang,0,Youth,0,Finance,0,Exploration,0
8513,2013,Big problems,6634612,Insects,3500217,History,3500217,Global issues,2718802
8514,2013,Biodiversity,7415925,Diversity,7415925,Science,5443723,Climate change,5443723
8515,2013,Bioethics,5926081,Science,5926081,Medical research,5376843,Men,4932654
8516,2013,Biology,33315721,Science,26387809,AI,16215246,Health,15868846
8517,2013,Biomechanics,2671824,Biology,2671824,Science,2671824,Mind,1502247
8518,2013,Biomimicry,3335382,Design,2488311,Oceans,2488311,Sports,2488311
8519,2013,Bionics,0,Youth,0,Finance,0,Exploration,0
8520,2013,Biosphere,0,Youth,0,Finance,0,Exploration,0
8521,2013,Biotech,5825539,Science,5825539,Medical research,4978468,Technology,4839766
8522,2013,Birds,1294454,Science,1294454,Biology,1294454,Men,1294454
8523,2013,Blindness,0,Youth,0,Finance,0,Exploration,0
8524,2013,Blockchain,0,Youth,0,Finance,0,Exploration,0
8525,2013,Body language,13899111,Language,13899111,Health,13899111,Psychology,13899111
8526,2013,Books,3982990,Sex,2126987,Love,2126987,Writing,2126987
8527,2013,Botany,3685655,Science,3685655,Plants,3685655,Ecology,3685655
8528,2013,Brain,28373616,AI,28373616,Science,28373616,Neuroscience,27255584
8529,2013,Brand,0,Youth,0,Finance,0,Exploration,0
8530,2013,Brazil,0,Youth,0,Finance,0,Exploration,0
8531,2013,Buddhism,0,Youth,0,Finance,0,Exploration,0
8532,2013,Bullying,5105033,Mental health,5105033,Poetry,5105033,Men,5105033
8533,2013,Business,77672603,Men,21835695,Global issues,18516071,Leadership,14457611
8534,2013,Cancer,7770042,Health,6873055,Medicine,6652010,Science,5619532
8535,2013,Capitalism,0,Youth,0,Finance,0,Exploration,0
8536,2013,Cars,4268506,Technology,1572006,Men,1469958,Feminism,1469958
8537,2013,Cello,0,Youth,0,Finance,0,Exploration,0
8538,2013,Charter for compassion,0,Youth,0,Finance,0,Exploration,0
8539,2013,Chemistry,3996985,Technology,3996985,Science,3996985,Education,2487489
8540,2013,Children,27846255,Men,14012542,Health,10909585,Education,9779245
8541,2013,China,8743319,Global issues,5744617,Politics,5744617,Democracy,4447900
8542,2013,Choice,4656328,Economics,2553907,Culture,1426426,Social change,1426426
8543,2013,Christianity,0,Youth,0,Finance,0,Exploration,0
8544,2013,Cities,10017797,Design,6144405,Infrastructure,4508164,Culture,3275185
8545,2013,Climate change,9388445,Green,7017792,Culture,6337997,Agriculture,6337997
8546,2013,Cloud,0,Youth,0,Finance,0,Exploration,0
8547,2013,Code,3824672,Technology,3824672,Education,2836925,War,987747
8548,2013,Cognitive science,20175700,AI,20175700,Neuroscience,20175700,Science,20175700
8549,2013,Collaboration,6361401,Design,5365992,Creativity,2422579,Business,2422579
8550,2013,Comedy,10583519,Humor,10583519,Women,8633478,Entertainment,8633478
8551,2013,Communication,10619175,Business,4721866,AI,4643786,Health,3904459
8552,2013,Community,5110808,AI,2987809,Science,2888857,Collaboration,2221951
8553,2013,Compassion,6358556,Health,6358556,Bullying,5105033,Depression,5105033
8554,2013,Complexity,2032183,Technology,1073483,Algorithm,1073483,Data,1073483
8555,2013,Composing,0,Youth,0,Finance,0,Exploration,0
8556,2013,Computers,10099720,Technology,7926777,AI,4432839,Interface design,3697397
8557,2013,Conducting,995409,Men,995409,Technology,995409,Entertainment,995409
8558,2013,Consciousness,10516792,Mind,10516792,Neuroscience,9684193,Cognitive science,9684193
8559,2013,Conservation,5627826,Animals,5627826,Environment,5627826,Men,5627826
8560,2013,Consumerism,1414244,Culture,1414244,Transportation,1414244,Gender,0
8561,2013,Cooperation,0,Youth,0,Finance,0,Exploration,0
8562,2013,Coral reefs,0,Youth,0,Finance,0,Exploration,0
8563,2013,Corruption,5916700,Global issues,5916700,Business,3070564,Men,2946975
8564,2013,Cosmos,1960124,Future,1960124,War,1960124,Mind,1960124
8565,2013,Creativity,35210643,AI,12182857,Music,11798903,Design,11466076
8566,2013,Crime,23647053,AI,18537923,Men,17816871,Entertainment,14564605
8567,2013,Criminal Justice,0,Youth,0,Finance,0,Exploration,0
8568,2013,CRISPR,0,Youth,0,Finance,0,Exploration,0
8569,2013,Crowdsourcing,0,Youth,0,Finance,0,Exploration,0
8570,2013,Cryptocurrency,0,Youth,0,Finance,0,Exploration,0
8571,2013,Culture,169497306,Global issues,26976169,Technology,22982512,AI,22318741
8572,2013,Curiosity,5193188,Education,5193188,Science,5193188,Student,4296731
8573,2013,Dance,9511276,Performance,9511276,AI,6894736,Entertainment,6894736
8574,2013,Dark matter,2907313,Universe,2907313,Physics,2907313,Energy,2907313
8575,2013,Data,13467721,Technology,11662045,Culture,7157363,Algorithm,7124880
8576,2013,Death,7429636,Culture,6176113,Humanity,4936588,Aging,2707503
8577,2013,Debate,0,Youth,0,Finance,0,Exploration,0
8578,2013,Decision-making,0,Youth,0,Finance,0,Exploration,0
8579,2013,Deextinction,4269514,AI,2784513,Biology,2459383,Animals,2359369
8580,2013,Demo,15805228,Politics,9252811,Democracy,9252811,Global issues,6618487
8581,2013,Democracy,9252811,Politics,9252811,Demo,9252811,Global issues,6618487
8582,2013,Depression,18434151,Men,18434151,Health,18434151,Mental health,17347650
8583,2013,Design,46481362,Creativity,11466076,Technology,10628032,AI,10328333
8584,2013,Development,0,Youth,0,Finance,0,Exploration,0
8585,2013,Dinosaurs,0,Youth,0,Finance,0,Exploration,0
8586,2013,Disability,14684940,Health,5837600,Culture,5139870,Technology,4873643
8587,2013,Disaster relief,2656412,Natural disaster,1553991,Materials,1553991,Architecture,1553991
8588,2013,Discovery,0,Youth,0,Finance,0,Exploration,0
8589,2013,Disease,7330929,Health,6223987,Medicine,6223987,Biology,5494927
8590,2013,Diversity,7415925,Biodiversity,7415925,Climate change,5443723,Science,5443723
8591,2013,DNA,0,Youth,0,Finance,0,Exploration,0
8592,2013,Driverless cars,0,Youth,0,Finance,0,Exploration,0
8593,2013,Drones,14313517,Technology,13718940,Robots,12055615,Men,2584584
8594,2013,Ebola,0,Youth,0,Finance,0,Exploration,0
8595,2013,Ecology,8199568,Science,8199568,Men,6084736,Environment,6084736
8596,2013,Economics,26512458,Global issues,9723765,Business,8666938,Behavioral economics,7598995
8597,2013,Education,49577840,Teaching,23899962,Psychology,13845848,Business,12667978
8598,2013,Egypt,0,Youth,0,Finance,0,Exploration,0
8599,2013,Electricity,0,Youth,0,Finance,0,Exploration,0
8600,2013,Emotions,0,Youth,0,Finance,0,Exploration,0
8601,2013,Empathy,4440046,Culture,3322014,Happiness,2600962,Science,1839084
8602,2013,Encryption,0,Youth,0,Finance,0,Exploration,0
8603,2013,Energy,13230978,Space,7133070,Exploration,5946055,Technology,5840654
8604,2013,Engineering,11235184,Science,7303829,Technology,5343705,Design,4643089
8605,2013,Entertainment,76641037,Men,76641037,AI,76641037,Performance,24441109
8606,2013,Entrepreneur,6776001,Innovation,5338753,Transportation,4331158,Technology,4331158
8607,2013,Environment,10605190,Men,10605190,Science,9059578,Ecology,6084736
8608,2013,Epidemiology,0,Youth,0,Finance,0,Exploration,0
8609,2013,Europe,0,Youth,0,Finance,0,Exploration,0
8610,2013,Evil,0,Youth,0,Finance,0,Exploration,0
8611,2013,Evolution,4836499,Neuroscience,3900736,Brain,3900736,AI,3900736
8612,2013,Evolutionary psychology,0,Youth,0,Finance,0,Exploration,0
8613,2013,Exercise,0,Youth,0,Finance,0,Exploration,0
8614,2013,Exoskeleton,0,Youth,0,Finance,0,Exploration,0
8615,2013,Exploration,8655944,Energy,5946055,Technology,5547296,Transportation,4331158
8616,2013,Extraterrestrial life,1960124,Cosmos,1960124,Brain,1960124,Universe,1960124
8617,2013,Extreme sports,4921563,Sports,4921563,Culture,4088964,Aging,4088964
8618,2013,Failure,0,Youth,0,Finance,0,Exoskeleton,0
8619,2013,Faith,7101860,AI,7101860,Culture,7101860,Happiness,5771021
8620,2013,Family,15667474,Culture,13601102,Global issues,10345287,Politics,10345287
8621,2013,Farming,612585,Culture,612585,Agriculture,612585,Ants,612585
8622,2013,Fashion,1131150,Biology,1131150,Science,1131150,Environment,1131150
8623,2013,Fear,2265523,Men,2265523,Communication,2265523,AI,2265523
8624,2013,Feminism,3535658,Men,3535658,Women,3535658,Business,2065700
8625,2013,Film,2715678,Creativity,2715678,Microbiology,1771676,Physics,1771676
8626,2013,Finance,6694996,Business,5350298,Crime,2838402,Technology,2148464
8627,2013,Fish,0,Youth,0,Film,0,Exoskeleton,0
8628,2013,Flight,2600404,Neuroscience,1502247,Nanoscale,1502247,Brain,1502247
8629,2013,Food,7095426,Culture,7095426,Agriculture,7095426,Garden,5351691
8630,2013,Foreign Policy,0,Youth,0,Film,0,Exoskeleton,0
8631,2013,Forensics,0,Youth,0,Film,0,Exoskeleton,0
8632,2013,Friendship,0,Youth,0,Film,0,Exoskeleton,0
8633,2013,Fungi,0,Youth,0,Film,0,Exoskeleton,0
8634,2013,Funny,0,Youth,0,Film,0,Exoskeleton,0
8635,2013,Future,7749547,Science,7749547,AI,5586543,Engineering,4639197
8636,2013,Gaming,5549288,AI,3106773,Design,2442515,Programming,1960124
8637,2013,Garden,5351691,Agriculture,5351691,Food,5351691,Culture,5351691
8638,2013,Gender,5590534,Men,4355215,Women,4355215,Women in business,3332901
8639,2013,Gender equality,0,Youth,0,Film,0,Exoskeleton,0
8640,2013,Gender spectrum,0,Youth,0,Film,0,Exoskeleton,0
8641,2013,Genetics,549238,Conservation,549238,Science,549238,Environment,549238
8642,2013,Geology,0,Youth,0,Film,0,Exoskeleton,0
8643,2013,Glacier,0,Youth,0,Film,0,Exoskeleton,0
8644,2013,Global commons,0,Youth,0,Film,0,Exoskeleton,0
8645,2013,Global development,0,Youth,0,Film,0,Exoskeleton,0
8646,2013,Global issues,66464520,Culture,26976169,Politics,21153755,Business,18516071
8647,2013,Goal-setting,12894817,Aging,12894817,Culture,12894817,Youth,8805853
8648,2013,God,0,Youth,0,Film,0,Exoskeleton,0
8649,2013,Google,0,Youth,0,Film,0,Exoskeleton,0
8650,2013,Government,5233314,Men,5233314,Global issues,3615608,Politics,3615608
8651,2013,Grammar,0,Youth,0,Film,0,Exoskeleton,0
8652,2013,Graphic design,0,Youth,0,Film,0,Exoskeleton,0
8653,2013,Green,9421786,Climate change,7017792,Culture,6337997,Agriculture,6337997
8654,2013,Guitar,0,Youth,0,Film,0,Exoskeleton,0
8655,2013,Guns,0,Youth,0,Film,0,Exoskeleton,0
8656,2013,Hack,0,Youth,0,Film,0,Exoskeleton,0
8657,2013,Happiness,11365557,Culture,11365557,AI,5771021,Faith,5771021
8658,2013,Health,87240239,Men,38230940,Mental health,36197392,Science,28040096
8659,2013,Health care,17746445,Health,17746445,Medicine,8786861,Medical research,7320359
8660,2013,Healthcare,0,Youth,0,Film,0,Exoskeleton,0
8661,2013,Hearing,847071,Speech,847071,Self,847071,Biomimicry,847071
8662,2013,Heart health,1900577,Art,1900577,Health,1900577,Women,1086501
8663,2013,History,12556433,Men,6004375,AI,5455137,Culture,4622360
8664,2013,HIV,0,Youth,0,Film,0,Exoskeleton,0
8665,2013,Homelessness,0,Youth,0,Film,0,Exoskeleton,0
8666,2013,Human body,0,Youth,0,Film,0,Exoskeleton,0
8667,2013,Human origins,0,Youth,0,Film,0,Exoskeleton,0
8668,2013,Humanity,6255009,Death,4936588,Culture,3683065,Philosophy,3547506
8669,2013,Humor,15864548,Comedy,10583519,Men,9927932,Women,8633478
8670,2013,Identity,7332272,Art,3913257,Self,3419015,Performance art,2616540
8671,2013,Illness,2487202,Biology,2487202,Medical research,2487202,Design,993427
8672,2013,Illusion,0,Youth,0,Film,0,Exoskeleton,0
8673,2013,Immigration,0,Youth,0,Film,0,Exoskeleton,0
8674,2013,Inclusion,0,Youth,0,Film,0,Exoskeleton,0
8675,2013,India,0,Youth,0,Film,0,Exoskeleton,0
8676,2013,Indigenous peoples,0,Youth,0,Film,0,Exoskeleton,0
8677,2013,Industrial design,3516429,Design,3516429,Technology,2418272,Flight,1098157
8678,2013,Inequality,5769569,Global issues,3510864,Business,1879002,Money,1879002
8679,2013,Infrastructure,11080227,Design,5089421,Cities,4508164,Architecture,4227451
8680,2013,Innovation,21934675,Technology,11938671,Science,8873860,Space,7067196
8681,2013,Insects,6328446,Science,5221504,AI,5221504,Ecology,3895522
8682,2013,Intelligence,7351427,Science,7351427,AI,7351427,Cognitive science,7351427
8683,2013,Interface design,6762603,Design,6762603,Technology,4686364,Computers,3697397
8684,2013,Internet,0,Youth,0,Film,0,Exoskeleton,0
8685,2013,Interview,0,Youth,0,Film,0,Exoskeleton,0
8686,2013,Introvert,0,Youth,0,Film,0,Exoskeleton,0
8687,2013,Invention,7927752,Technology,4332409,Demo,3787314,Engineering,2835362
8688,2013,Investment,1754572,Men,1754572,Business,1754572,Finance,1754572
8689,2013,Iran,0,Youth,0,Film,0,Exoskeleton,0
8690,2013,Iraq,0,Youth,0,Film,0,Exoskeleton,0
8691,2013,Islam,0,Youth,0,Film,0,Exoskeleton,0
8692,2013,Jazz,2908845,Men,2908845,Music,2908845,Robots,2908845
8693,2013,Journalism,4067901,Media,2655802,Politics,2655802,Men,1790212
8694,2013,Justice system,0,Youth,0,Film,0,Exoskeleton,0
8695,2013,Language,24575664,Body language,13899111,Health,13899111,Psychology,13899111
8696,2013,Latin America,0,Youth,0,Film,0,Exoskeleton,0
8697,2013,Law,2927741,Business,1493704,Crime,1493704,Finance,1493704
8698,2013,Leadership,14457611,Business,14457611,Women in business,8936290,Women,8936290
8699,2013,LGBT,0,Youth,0,Film,0,Exoskeleton,0
8700,2013,Library,4182348,Culture,3002340,Entertainment,3002340,Men,3002340
8701,2013,Life,6294505,Science,2509362,Death,2422895,Culture,2422895
8702,2013,Literature,6123248,Culture,6123248,Writing,3120908,Men,3002340
8703,2013,Live music,17176194,Music,17176194,Creativity,9762116,Men,8577178
8704,2013,Love,22074704,Culture,22074704,Sex,12080067,Relationships,12080067
8705,2013,MacArthur grant,0,Youth,0,Film,0,Exoskeleton,0
8706,2013,Machine learning,1960124,Life,1960124,Physics,1960124,Science,1960124
8707,2013,Magic,6176916,Entertainment,4227798,AI,4227798,Math,4227798
8708,2013,Manufacturing,0,Youth,0,Film,0,Exoskeleton,0
8709,2013,Map,2690811,Technology,2690811,Computers,1180008,Library,1180008
8710,2013,Marine biology,0,Youth,0,Film,0,Exoskeleton,0
8711,2013,Marketing,1034454,Money,1034454,Business,1034454,Advertising,1034454
8712,2013,Markets,0,Youth,0,Film,0,Exoskeleton,0
8713,2013,Mars,0,Youth,0,Film,0,Exoskeleton,0
8714,2013,Materials,5731029,Design,3045888,Architecture,2745905,Biology,2300727
8715,2013,Math,9070129,AI,6187922,Magic,4227798,Entertainment,4227798
8716,2013,Media,8464615,Technology,5808813,Social media,5808813,AI,3342389
8717,2013,Medical imaging,921104,Intelligence,921104,Interface design,921104,Engineering,921104
8718,2013,Medical research,21411431,Science,15757674,Health,15074125,Medicine,11874900
8719,2013,Medicine,25177020,Health,21718848,Medical research,11874900,Health care,8786861
8720,2013,Meditation,832599,Consciousness,832599,Oceans,832599,Extreme sports,832599
8721,2013,Meme,0,Youth,0,Film,0,Exoskeleton,0
8722,2013,Memory,13576172,Science,13576172,Neuroscience,13576172,Brain,12539142
8723,2013,Men,145017988,AI,96325692,Entertainment,76641037,Health,38230940
8724,2013,Mental health,36197392,Men,36197392,Health,36197392,Depression,17347650
8725,2013,Microbes,2137298,Environment,2137298,Men,2137298,Ecology,2137298
8726,2013,Microbiology,4902401,Biology,4902401,Science,4902401,Demo,2765103
8727,2013,Microfinance,0,Youth,0,Film,0,Exoskeleton,0
8728,2013,Microsoft,0,Youth,0,Film,0,Exoskeleton,0
8729,2013,Middle East,0,Youth,0,Film,0,Exoskeleton,0
8730,2013,Military,0,Youth,0,Film,0,Exoskeleton,0
8731,2013,Mind,19040671,Neuroscience,18208072,Science,18208072,Brain,16398830
8732,2013,Mindfulness,832599,Peace,832599,Sports,832599,Meditation,832599
8733,2013,Mining,679795,Nature,679795,Visualizations,679795,Green,679795
8734,2013,Mission blue,0,Youth,0,Film,0,Exoskeleton,0
8735,2013,Mobility,0,Youth,0,Film,0,Exoskeleton,0
8736,2013,Molecular biology,7788000,Science,7788000,Medical research,7788000,Biology,7788000
8737,2013,Money,2913456,Business,2913456,Economics,1879002,Inequality,1879002
8738,2013,Monkeys,1300384,Science,1300384,Neuroscience,1300384,Behavioral economics,1300384
8739,2013,Moon,0,Youth,0,Film,0,Exoskeleton,0
8740,2013,Morality,3973318,Neuroscience,3973318,Science,3973318,Brain,3973318
8741,2013,Motivation,10550258,Teaching,7012569,Education,7012569,Children,7012569
8742,2013,Movies,0,Youth,0,Film,0,Exoskeleton,0
8743,2013,Museums,2827136,Design,2827136,Art,2057312,History,1139566
8744,2013,Music,32215987,Men,23616971,AI,23616971,Entertainment,23616971
8745,2013,Nanoscale,11901584,Science,10383747,Biology,8768850,Disease,5494927
8746,2013,Narcotics,2206662,Business,2206662,Global issues,2206662,Terrorism,2206662
8747,2013,NASA,0,Youth,0,Film,0,Exoskeleton,0
8748,2013,Natural disaster,1553991,Disaster relief,1553991,Architecture,1553991,Materials,1553991
8749,2013,Natural resources,679795,Nature,679795,Visualizations,679795,Green,679795
8750,2013,Nature,6027274,Photography,3458303,Weather,3458303,Men,2247961
8751,2013,Neurology,0,Youth,0,Film,0,Exoskeleton,0
8752,2013,Neuroscience,35430384,Science,35430384,Brain,27255584,AI,27255584
8753,2013,New York,0,Youth,0,Film,0,Exoskeleton,0
8754,2013,News,1790212,Journalism,1790212,AI,1790212,Media,1790212
8755,2013,Nobel prize,0,Youth,0,Film,0,Exoskeleton,0
8756,2013,Nonviolence,0,Youth,0,Film,0,Exoskeleton,0
8757,2013,Novel,0,Youth,0,Film,0,Exoskeleton,0
8758,2013,Nuclear energy,2611917,Energy,2611917,Youth,1509496,Innovation,1509496
8759,2013,Nuclear weapons,0,Youth,0,Film,0,Exoskeleton,0
8760,2013,Obesity,7947492,Health,7947492,Science,4028144,Neuroscience,4028144
8761,2013,Oceans,12573179,Technology,4863224,Submarine,3647086,Sports,3320910
8762,2013,Oil,0,Youth,0,Film,0,Exoskeleton,0
8763,2013,Online video,0,Youth,0,Film,0,Exoskeleton,0
8764,2013,Open-source,3734899,Infrastructure,1400729,Architecture,1400729,Design,1400729
8765,2013,Opioids,0,Youth,0,Film,0,Exoskeleton,0
8766,2013,Origami,0,Youth,0,Film,0,Exoskeleton,0
8767,2013,Pain,2661124,Photography,2661124,Design,2661124,Art,2661124
8768,2013,Painting,2661124,Photography,2661124,Design,2661124,Art,2661124
8769,2013,Paleontology,549238,Biodiversity,549238,Men,549238,Environment,549238
8770,2013,Pandemic,0,Youth,0,Film,0,Exoskeleton,0
8771,2013,Parenting,2460480,Children,2460480,Youth,1378947,Software,1378947
8772,2013,Peace,4961679,Global issues,3072155,Religion,1330839,AI,1330839
8773,2013,Performance,27057649,AI,24441109,Men,24441109,Entertainment,24441109
8774,2013,Performance art,11434495,Art,11434495,Performance,11434495,Men,8817955
8775,2013,Person,2115319,Disability,2115319,Personal growth,2115319,Art,2115319
8776,2013,Personal growth,2115319,Disability,2115319,Person,2115319,Art,2115319
8777,2013,Personality,0,Youth,0,Film,0,Exoskeleton,0
8778,2013,Pharmaceuticals,3143937,Medicine,3143937,Health,2246950,Health care,2246950
8779,2013,Philanthropy,5692294,Global issues,5692294,Culture,4189686,Business,4189686
8780,2013,Philosophy,9809947,Culture,3630923,Humanity,3547506,AI,3228566
8781,2013,Photography,12169365,Creativity,5868733,Art,5729517,AI,4229290
8782,2013,Physics,8340192,Science,8340192,Universe,4867437,Energy,4416809
8783,2013,Physiology,1502247,Neuroscience,1502247,Mind,1502247,Cognitive science,1502247
8784,2013,Piano,0,Youth,0,Film,0,Exoskeleton,0
8785,2013,Planets,0,Youth,0,Film,0,Exoskeleton,0
8786,2013,Plants,3685655,Science,3685655,Botany,3685655,Ants,3685655
8787,2013,Plastic,1190251,Youth,1190251,Oceans,1190251,Men,1190251
8788,2013,Play,0,Youth,0,Film,0,Exoskeleton,0
8789,2013,Poetry,7358517,Men,5105033,Children,5105033,Spoken word,5105033
8790,2013,Policy,4420287,Democracy,1768734,Demo,1768734,Politics,1768734
8791,2013,Politics,27229220,Global issues,21153755,Family,10345287,Democracy,9252811
8792,2013,Pollution,3583526,Environment,3583526,Ecology,3583526,Science,3583526
8793,2013,Population,0,Youth,0,Film,0,Exoskeleton,0
8794,2013,Potential,1226542,Urban planning,1226542,Infrastructure,1226542,Urban,1226542
8795,2013,Poverty,2384005,Global issues,2384005,Inequality,1631862,Economics,752143
8796,2013,Prediction,1331622,Business,1331622,Global issues,1331622,Economics,1331622
8797,2013,Pregnancy,0,Youth,0,Film,0,Exoskeleton,0
8798,2013,Presentation,1949118,Innovation,1949118,Education,1949118,Social change,1949118
8799,2013,Primates,0,Youth,0,Film,0,Exoskeleton,0
8800,2013,Prison,721052,Psychology,721052,Empathy,721052,Brain,721052
8801,2013,Privacy,1289305,Policy,1289305,Business,1289305,Social media,1289305
8802,2013,Product design,2319293,Design,2319293,Medicine,2319293,Invention,1325866
8803,2013,Productivity,7172509,Business,5169672,Work,5169672,Leadership,3098742
8804,2013,Programming,2984126,Brain,1960124,War,1960124,Engineering,1960124
8805,2013,Prosthetics,847071,Sound,847071,Self,847071,Biomimicry,847071
8806,2013,Protests,0,Youth,0,Film,0,Exoskeleton,0
8807,2013,Psychology,37295836,Health,17151377,Body language,13899111,Language,13899111
8808,2013,PTSD,0,Youth,0,Film,0,Exoskeleton,0
8809,2013,Public health,6315243,Health,6315243,Medical research,4256422,Health care,4256422
8810,2013,Public spaces,1226542,Cities,1226542,Society,1226542,Urban planning,1226542
8811,2013,Quantum physics,0,Youth,0,Film,0,Exoskeleton,0
8812,2013,Race,896457,Medical research,896457,Curiosity,896457,Social change,896457
8813,2013,Refugees,0,Youth,0,Film,0,Exoskeleton,0
8814,2013,Relationships,15824218,Culture,15824218,Sex,15824218,Love,12080067
8815,2013,Religion,4598378,Science,3267539,AI,2649260,Innovation,1949118
8816,2013,Resources,679795,Natural resources,679795,Visualizations,679795,Men,679795
8817,2013,Rivers,0,Youth,0,Film,0,Exoskeleton,0
8818,2013,Robots,26227650,Technology,18397180,Drones,12055615,AI,9198366
8819,2013,Rocket science,0,Youth,0,Film,0,Exoskeleton,0
8820,2013,Sanitation,6481597,Health,3670681,Global issues,3670681,Public health,2058821
8821,2013,Science,66443119,Neuroscience,35430384,AI,35228952,Brain,28373616
8822,2013,Science and art,2769509,Art,2769509,Creativity,2769509,Science,2769509
8823,2013,Science Fiction,0,Youth,0,Film,0,Exoskeleton,0
8824,2013,Security,4058921,Technology,4058921,Terrorism,2506744,Culture,1552177
8825,2013,Self,3419015,Identity,3419015,Humanity,2571944,Economics,2571944
8826,2013,Senses,0,Youth,0,Film,0,Exoskeleton,0
8827,2013,Sex,19471569,Culture,15824218,Relationships,15824218,Love,12080067
8828,2013,Sexual violence,0,Youth,0,Film,0,Exoskeleton,0
8829,2013,Shopping,0,Youth,0,Film,0,Exoskeleton,0
8830,2013,Sight,6329284,Bioethics,3252266,Men,3252266,Medical research,3252266
8831,2013,Simplicity,0,Youth,0,Film,0,Exoskeleton,0
8832,2013,Singer,0,Youth,0,Film,0,Exoskeleton,0
8833,2013,Skateboarding,0,Youth,0,Film,0,Exoskeleton,0
8834,2013,Slavery,0,Youth,0,Film,0,Exoskeleton,0
8835,2013,Sleep,0,Youth,0,Film,0,Exoskeleton,0
8836,2013,Smell,4231285,Global issues,1611860,Health,1611860,Big problems,1611860
8837,2013,Social change,18348108,Science,7462047,Culture,6427829,Teaching,5434440
8838,2013,Social media,5808813,Technology,5808813,Media,5808813,Culture,2546098
8839,2013,Social science,0,Youth,0,Film,0,Exoskeleton,0
8840,2013,Society,1226542,Urban,1226542,Engineering,1226542,Design,1226542
8841,2013,Sociology,5148215,Technology,5148215,Culture,3174805,Data,3079376
8842,2013,Software,5168746,War,5168746,Engineering,3339071,Cosmos,1960124
8843,2013,Solar energy,4331158,Transportation,4331158,Entrepreneur,4331158,Innovation,4331158
8844,2013,Solar system,0,Youth,0,Film,0,Exoskeleton,0
8845,2013,Sound,23134746,Speech,20359325,Culture,19512254,Science,2618747
8846,2013,South America,0,Youth,0,Film,0,Exoskeleton,0
8847,2013,Space,10691427,Technology,8172469,Energy,7133070,Innovation,7067196
8848,2013,Speech,22753626,Sound,20359325,Culture,19512254,Language,2394301
8849,2013,Spoken word,5105033,Men,5105033,Children,5105033,Bullying,5105033
8850,2013,Sports,13356688,Culture,9255999,Violence,5167035,Global issues,5167035
8851,2013,Start-up,0,Youth,0,Film,0,Exoskeleton,0
8852,2013,State-building,0,Youth,0,Film,0,Exoskeleton,0
8853,2013,Statistics,0,Youth,0,Film,0,Exoskeleton,0
8854,2013,Stigma,0,Youth,0,Film,0,Exoskeleton,0
8855,2013,Storytelling,8546788,Men,4291184,Entertainment,4291184,AI,4291184
8856,2013,Street art,0,Youth,0,Film,0,Exoskeleton,0
8857,2013,String theory,0,Youth,0,Film,0,Exoskeleton,0
8858,2013,Student,10712473,Education,10712473,Teaching,10712473,Culture,6415742
8859,2013,Submarine,3647086,Technology,3647086,Oceans,3647086,Youth,0
8860,2013,Success,10946554,Psychology,10946554,Business,10946554,Education,10946554
8861,2013,Suicide,9795791,Men,9795791,Health,9795791,Mental health,9795791
8862,2013,Sun,0,Youth,0,Film,0,Exoskeleton,0
8863,2013,Surgery,0,Youth,0,Film,0,Exoskeleton,0
8864,2013,Surveillance,0,Youth,0,Film,0,Exoskeleton,0
8865,2013,Sustainability,15066781,AI,15066781,Science,6855336,Men,6296646
8866,2013,Synthetic biology,3835738,Biology,3835738,Science,3835738,Future,3286500
8867,2013,Syria,0,Youth,0,Film,0,Exoskeleton,0
8868,2013,Teaching,24897795,Education,23899962,Student,10712473,Culture,8564359
8869,2013,Technology,105605861,Culture,22982512,AI,22213027,Robots,18397180
8870,2013,TED Books,0,Youth,0,Film,0,Exoskeleton,0
